"store","min_date","max_date","station","name","lat","lon","dist"
43,"2017-03-15","2018-01-31","UKE00105867","GOGERDDAN",52.4317,-4.0197,184.355480652292
43,"2017-03-15","2018-01-31","UKE00105672","DALE FORT",51.7,-5.15,184.818168834668
43,"2017-03-15","2018-01-31","UK000003808","CAMBORNE",50.2167,-5.3167,198.846730695901
43,"2017-03-15","2018-01-31","UKE00105880","JERSEY: AIRPORT",49.2167,-2.2,198.883085433961
43,"2017-03-15","2018-01-31","UKW00015042","BRUNTINGTHORPE",52.4667,-1.1167,201.409655226454
43,"2017-03-15","2018-01-31","UKM00003414","SHAWBURY",52.8,-2.67,203.719692327866
43,"2017-03-15","2018-01-31","UKE00105915","HAMPSTEAD",51.5608,0.1789,214.848357746457
43,"2017-03-15","2018-01-31","UKE00105920","EASTBOURNE",50.7589,0.285,215.012752377995
43,"2017-03-15","2018-01-31","UKE00105908","NEWTOWN LINFORD",52.68,-1.2158,217.88918658074
43,"2017-03-15","2018-01-31","UKW00035054","WEST MALLING",51.2833,0.4,223.316965519604
43,"2017-03-15","2018-01-31","UKE00105657","GOUDHURST",51.08,0.46,225.582395008574
43,"2017-03-15","2018-01-31","UKE00105910","KEELE",52.9981,-2.27,228.139796332663
43,"2017-03-15","2018-01-31","UKE00156884","WISLEY",51.3103,0.4744,228.858754713943
43,"2017-03-15","2018-01-31","UKE00107650","HEATHROW",51.4789,0.4489,230.581927999996
43,"2017-03-15","2018-01-31","UKW00015018","BASSINGBOURN",52.1,0.05,231.534291798149
43,"2017-03-15","2018-01-31","UKE00156876","SUTTON BONINGTON",52.8358,-1.2494,232.046852071124
44,"2017-03-15","2018-01-31","UKE00156880","WIGHT ST CATHERINES POINT",50.575,-1.2956,3.70707229610859
44,"2017-03-15","2018-01-31","UKE00105924","EVERTON",50.7417,-1.5739,27.5403812285842
44,"2017-03-15","2018-01-31","UKE00105923","HURN",50.7789,-1.8339,43.8449055340079
44,"2017-03-15","2018-01-31","UKM00003862","BOURNEMOUTH",50.78,-1.843,44.4378248680969
44,"2017-03-15","2018-01-31","UKE00105869","SWANAGE",50.6139,-1.9581,45.0362971059474
44,"2017-03-15","2018-01-31","UKE00105925","LECKFORD",51.1231,-1.4381,64.2972963735245
44,"2017-03-15","2018-01-31","UKE00156836","BOSCOMBE DOWN",51.1614,-1.7531,74.3309323642726
44,"2017-03-15","2018-01-31","UKW00015040","GREENHAM",51.3833,-1.2833,92.8217628525798
44,"2017-03-15","2018-01-31","FRE00104937","PTE DE LA HAGUE",49.7253,-1.9394,101.414526087072
44,"2017-03-15","2018-01-31","UKE00107962","YEOVILTON",51.0058,-2.64,105.276094678
44,"2017-03-15","2018-01-31","UKE00156856","LACOCK",51.4306,-2.1131,112.360522131628
44,"2017-03-15","2018-01-31","UKE00102158","LYNEHAM",51.5017,-1.9908,115.616838208858
44,"2017-03-15","2018-01-31","UKM00003740","LYNEHAM",51.505,-1.993,116.014014108889
44,"2017-03-15","2018-01-31","UKE00105920","EASTBOURNE",50.7589,0.285,116.114274940125
44,"2017-03-15","2018-01-31","UKE00105922","WALLINGFORD",51.6031,-1.1081,118.21525330786
44,"2017-03-15","2018-01-31","UKM00003772","HEATHROW",51.478,-0.461,119.803380751662
44,"2017-03-15","2018-01-31","UKW00015038","FAIRFORD",51.6833,-1.7833,130.059654241922
44,"2017-03-15","2018-01-31","UKW00015036","OXFORD",51.75,-1.5833,134.720326704525
44,"2017-03-15","2018-01-31","UK000056225","OXFORD",51.7667,-1.2667,135.468481529923
44,"2017-03-15","2018-01-31","UKE00105675","LONG ASHTON",51.43,-2.67,135.689505809885
44,"2017-03-15","2018-01-31","UKE00105921","HASTINGS",50.855,0.5717,138.075064267981
44,"2017-03-15","2018-01-31","UKE00105657","GOUDHURST",51.08,0.46,138.828325088607
44,"2017-03-15","2018-01-31","UKE00105919","BOGNOR REGIS",50.7808,0.6758,143.592048295525
44,"2017-03-15","2018-01-31","UKW00035054","WEST MALLING",51.2833,0.4,146.108185094191
44,"2017-03-15","2018-01-31","UKE00156884","WISLEY",51.3103,0.4744,152.080592316909
44,"2017-03-15","2018-01-31","UKE00107663","GUERNSEY: AIRPORT",49.4331,-2.6,153.811031666598
44,"2017-03-15","2018-01-31","UKW00015037","UPPER HEYFORD",51.9333,-1.25,154.02193666219
44,"2017-03-15","2018-01-31","UKE00105915","HAMPSTEAD",51.5608,0.1789,154.128647952929
44,"2017-03-15","2018-01-31","UKE00105880","JERSEY: AIRPORT",49.2167,-2.2,160.766002125803
44,"2017-03-15","2018-01-31","UKE00107650","HEATHROW",51.4789,0.4489,161.705755794638
44,"2017-03-15","2018-01-31","UKE00105926","HAYLING ISLAND",50.7839,0.9839,165.047273396582
44,"2017-03-15","2018-01-31","FRM00007027","CARPIQUET",49.173,-0.45,165.454641527176
44,"2017-03-15","2018-01-31","UKE00105871","SLAPTON",50.2917,-3.6508,166.9929786876
44,"2017-03-15","2018-01-31","UKE00105927","ALICE HOLT LODGE",51.1767,0.8481,167.941569849567
44,"2017-03-15","2018-01-31","UKE00105917","WYE",51.185,0.9481,174.7070420448
44,"2017-03-15","2018-01-31","UKE00156872","PERSHORE COLLEGE",52.0994,-2.0583,179.696190094697
44,"2017-03-15","2018-01-31","UKE00105901","WRITTLE",51.7317,0.4308,179.875216712106
44,"2017-03-15","2018-01-31","UKE00105900","ROTHAMSTED",51.8067,0.3581,182.691798841439
44,"2017-03-15","2018-01-31","UKE00105909","WELLESBOURNE",52.2058,-1.6031,185.208593830733
44,"2017-03-15","2018-01-31","UKE00105911","MALVERN",52.1117,-2.3067,186.576326207128
44,"2017-03-15","2018-01-31","UKW00015018","BASSINGBOURN",52.1,0.05,197.267508613423
44,"2017-03-15","2018-01-31","FRE00104044","CAEN-CARPIQUET",49.18,0.4558,198.807673814996
44,"2017-03-15","2018-01-31","UKE00105870","PLYMOUTH: MOUNTBATTEN",50.3539,-4.1208,198.874360237004
44,"2017-03-15","2018-01-31","UKW00035050","WETHERSFIELD",51.9667,0.5,202.569875151142
44,"2017-03-15","2018-01-31","UKE00105918","MANSTON",51.3458,1.34,206.860025672373
44,"2017-03-15","2018-01-31","UKW00035047","MANSTON",51.35,1.3667,208.74250338076
44,"2017-03-15","2018-01-31","UKE00105648","CAMBRIDGE (B. GDNS)",52.1931,0.1317,209.022402597549
44,"2017-03-15","2018-01-31","UKE00156888","WOBURN",52.0142,0.5942,210.758797581301
44,"2017-03-15","2018-01-31","UK000000000","CET CENTRAL ENGLAND",52.42,-1.83,210.92052072724
44,"2017-03-15","2018-01-31","UKE00105003","CAMBRIDGE NIAB",52.245,0.1031,213.128897760007
45,"2017-11-08","2018-01-31","UKE00105871","SLAPTON",50.2917,-3.6508,25.8999304405009
45,"2017-11-08","2018-01-31","UKE00105870","PLYMOUTH: MOUNTBATTEN",50.3539,-4.1208,58.2990453892459
45,"2017-11-08","2018-01-31","UKE00107962","YEOVILTON",51.0058,-2.64,86.1196100301835
45,"2017-11-08","2018-01-31","UKE00105869","SWANAGE",50.6139,-1.9581,99.1949424190879
45,"2017-11-08","2018-01-31","UKE00105873","BUDE",50.8281,-4.5458,102.614515214787
45,"2017-11-08","2018-01-31","UKM00003862","BOURNEMOUTH",50.78,-1.843,113.244041744768
45,"2017-11-08","2018-01-31","UKE00105923","HURN",50.7789,-1.8339,113.778186860505
45,"2017-11-08","2018-01-31","UKE00107663","GUERNSEY: AIRPORT",49.4331,-2.6,113.941476936564
45,"2017-11-08","2018-01-31","FRE00104937","PTE DE LA HAGUE",49.7253,-1.9394,119.617094209388
45,"2017-11-08","2018-01-31","UKE00105872","ST MAWGAN",50.4367,-4.9989,120.84471999689
45,"2017-11-08","2018-01-31","UKE00105675","LONG ASHTON",51.43,-2.67,127.568791311275
45,"2017-11-08","2018-01-31","UKE00105924","EVERTON",50.7417,-1.5739,129.308124945858
45,"2017-11-08","2018-01-31","UKE00156836","BOSCOMBE DOWN",51.1614,-1.7531,141.045616744645
45,"2017-11-08","2018-01-31","UKE00156880","WIGHT ST CATHERINES POINT",50.575,-1.2956,143.9277032554
45,"2017-11-08","2018-01-31","UK000003808","CAMBORNE",50.2167,-5.3167,144.152944557535
45,"2017-11-08","2018-01-31","UKE00156856","LACOCK",51.4306,-2.1131,145.813378499983
45,"2017-11-08","2018-01-31","UKE00105880","JERSEY: AIRPORT",49.2167,-2.2,149.013074596221
45,"2017-11-08","2018-01-31","UKE00105925","LECKFORD",51.1231,-1.4381,156.429813729384
45,"2017-11-08","2018-01-31","UKE00102158","LYNEHAM",51.5017,-1.9908,157.17850887638
45,"2017-11-08","2018-01-31","UKM00003740","LYNEHAM",51.505,-1.993,157.385081844938
45,"2017-11-08","2018-01-31","FRM00007117","PLOUMANAC'H PERROS GUIREC",48.833,-3.467,169.509323103024
45,"2017-11-08","2018-01-31","FRE00171627","PLOUMANAC'H",48.8256,-3.4731,170.361942703644
45,"2017-11-08","2018-01-31","UKW00015038","FAIRFORD",51.6833,-1.7833,181.939141100863
45,"2017-11-08","2018-01-31","UKW00015040","GREENHAM",51.3833,-1.2833,181.981407571242
45,"2017-11-08","2018-01-31","UKW00015036","OXFORD",51.75,-1.5833,196.189616929068
45,"2017-11-08","2018-01-31","UKE00105672","DALE FORT",51.7,-5.15,197.907463188313
45,"2017-11-08","2018-01-31","UKE00105922","WALLINGFORD",51.6031,-1.1081,206.947053071323
45,"2017-11-08","2018-01-31","UKE00105911","MALVERN",52.1117,-2.3067,207.343667458767
45,"2017-11-08","2018-01-31","UKE00105914","LYONSHALL",52.2117,-2.9681,207.895228664603
45,"2017-11-08","2018-01-31","UK000056225","OXFORD",51.7667,-1.2667,211.798883021796
45,"2017-11-08","2018-01-31","UKE00156872","PERSHORE COLLEGE",52.0994,-2.0583,212.481448692912
45,"2017-11-08","2018-01-31","UKM00003502","ABERPORTH",52.133,-4.567,216.649982245449
45,"2017-11-08","2018-01-31","UKE00105866","ABERPORTH",52.1389,-4.5717,217.380000005624
45,"2017-11-08","2018-01-31","UKE00105669","CWMYSTWYTH",52.35,-3.82,224.922335680092
45,"2017-11-08","2018-01-31","UKW00015037","UPPER HEYFORD",51.9333,-1.25,226.453936011448
45,"2017-11-08","2018-01-31","FRM00007110","GUIPAVAS",48.448,-4.419,226.848516093042
45,"2017-11-08","2018-01-31","FRE00104484","BREST-GUIPAVAS",48.4442,-4.4117,227.056566445829
45,"2017-11-08","2018-01-31","UKM00003772","HEATHROW",51.478,-0.461,234.961677201697
45,"2017-11-08","2018-01-31","UKE00105867","GOGERDDAN",52.4317,-4.0197,236.424434172855
45,"2017-11-08","2018-01-31","UKE00105909","WELLESBOURNE",52.2058,-1.6031,237.334943450551
45,"2017-11-08","2018-01-31","FRM00007027","CARPIQUET",49.173,-0.45,243.096391290373
45,"2017-11-08","2018-01-31","FRM00007100","OUESSANT",48.483,-5.05,243.506377244966
45,"2017-11-08","2018-01-31","UKE00105912","HALESOWEN",52.4367,-2.075,246.704513572297
45,"2017-11-08","2018-01-31","UK000000000","CET CENTRAL ENGLAND",52.42,-1.83,251.364445873924
45,"2017-11-08","2018-01-31","UKE00105920","EASTBOURNE",50.7589,0.285,257.148603248294
45,"2017-11-08","2018-01-31","UKM00003414","SHAWBURY",52.8,-2.67,275.48198491875
45,"2017-11-08","2018-01-31","UKE00105657","GOUDHURST",51.08,0.46,276.668971460056
45,"2017-11-08","2018-01-31","UKE00105915","HAMPSTEAD",51.5608,0.1789,278.100915966696
45,"2017-11-08","2018-01-31","FR000007130","RENNES-ST JACQUES",48.0689,-1.7339,278.30605798811
45,"2017-11-08","2018-01-31","UKE00105921","HASTINGS",50.855,0.5717,278.767570527425
47,"2017-03-15","2019-03-30","UKE00107962","YEOVILTON",51.0058,-2.64,30.117678704945
47,"2017-03-15","2019-03-30","UKE00105869","SWANAGE",50.6139,-1.9581,64.9911026167661
47,"2017-03-15","2019-03-30","UKM00003862","BOURNEMOUTH",50.78,-1.843,70.661689247584
47,"2017-03-15","2019-03-30","UKE00105923","HURN",50.7789,-1.8339,71.300259826786
47,"2017-03-15","2019-03-30","UKE00105675","LONG ASHTON",51.43,-2.67,74.5661950941135
47,"2017-03-15","2019-03-30","UKE00105871","SLAPTON",50.2917,-3.6508,77.6904618350016
47,"2017-03-15","2019-03-30","UKE00156836","BOSCOMBE DOWN",51.1614,-1.7531,88.2178449221251
47,"2017-03-15","2019-03-30","UKE00105924","EVERTON",50.7417,-1.5739,89.6595660988047
47,"2017-03-15","2019-03-30","UKE00156856","LACOCK",51.4306,-2.1131,89.7063569762483
47,"2017-03-15","2019-03-30","UKE00105870","PLYMOUTH: MOUNTBATTEN",50.3539,-4.1208,101.064257868823
47,"2017-03-15","2019-03-30","UKE00102158","LYNEHAM",51.5017,-1.9908,101.078332540302
47,"2017-03-15","2019-03-30","UKM00003740","LYNEHAM",51.505,-1.993,101.282708899786
47,"2017-03-15","2019-03-30","UKE00105925","LECKFORD",51.1231,-1.4381,106.325712264484
47,"2017-03-15","2019-03-30","UKE00156880","WIGHT ST CATHERINES POINT",50.575,-1.2956,111.481274949511
47,"2017-03-15","2019-03-30","UKE00105873","BUDE",50.8281,-4.5458,119.519709448834
47,"2017-03-15","2019-03-30","UKW00015038","FAIRFORD",51.6833,-1.7833,125.836430759197
47,"2017-03-15","2019-03-30","UKW00015040","GREENHAM",51.3833,-1.2833,128.895609886724
47,"2017-03-15","2019-03-30","FRE00104937","PTE DE LA HAGUE",49.7253,-1.9394,132.791983857724
47,"2017-03-15","2019-03-30","UKW00015036","OXFORD",51.75,-1.5833,140.1611420979
47,"2017-03-15","2019-03-30","UKE00107663","GUERNSEY: AIRPORT",49.4331,-2.6,149.566470143835
47,"2017-03-15","2019-03-30","UKE00105922","WALLINGFORD",51.6031,-1.1081,152.662428466301
47,"2017-03-15","2019-03-30","UKE00105911","MALVERN",52.1117,-2.3067,153.963219120841
47,"2017-03-15","2019-03-30","UKE00105872","ST MAWGAN",50.4367,-4.9989,156.235992214535
47,"2017-03-15","2019-03-30","UK000056225","OXFORD",51.7667,-1.2667,156.23917081126
47,"2017-03-15","2019-03-30","UKE00156872","PERSHORE COLLEGE",52.0994,-2.0583,157.753545467095
47,"2017-03-15","2019-03-30","UKE00105914","LYONSHALL",52.2117,-2.9681,160.663193763832
47,"2017-03-15","2019-03-30","UKW00015037","UPPER HEYFORD",51.9333,-1.25,170.518660317032
47,"2017-03-15","2019-03-30","UKE00105880","JERSEY: AIRPORT",49.2167,-2.2,178.683822605678
47,"2017-03-15","2019-03-30","UKE00105909","WELLESBOURNE",52.2058,-1.6031,181.542442723151
47,"2017-03-15","2019-03-30","UKM00003772","HEATHROW",51.478,-0.461,184.287408371838
47,"2017-03-15","2019-03-30","UK000003808","CAMBORNE",50.2167,-5.3167,185.115232743243
47,"2017-03-15","2019-03-30","UKE00105669","CWMYSTWYTH",52.35,-3.82,188.229194068967
47,"2017-03-15","2019-03-30","UKE00105672","DALE FORT",51.7,-5.15,190.81352029751
47,"2017-03-15","2019-03-30","UKM00003502","ABERPORTH",52.133,-4.567,192.874074406442
47,"2017-03-15","2019-03-30","UKE00105912","HALESOWEN",52.4367,-2.075,192.98895402393
47,"2017-03-15","2019-03-30","UKE00105866","ABERPORTH",52.1389,-4.5717,193.586365748613
47,"2017-03-15","2019-03-30","UK000000000","CET CENTRAL ENGLAND",52.42,-1.83,196.603037133888
47,"2017-03-15","2019-03-30","UKE00105867","GOGERDDAN",52.4317,-4.0197,201.843623977768
47,"2017-03-15","2019-03-30","FRM00007117","PLOUMANAC'H PERROS GUIREC",48.833,-3.467,219.7853909464
47,"2017-03-15","2019-03-30","UKE00105920","EASTBOURNE",50.7589,0.285,220.321652613166
47,"2017-03-15","2019-03-30","FRE00171627","PLOUMANAC'H",48.8256,-3.4731,220.680563554622
47,"2017-03-15","2019-03-30","UKW00015042","BRUNTINGTHORPE",52.4667,-1.1167,223.434801142044
47,"2017-03-15","2019-03-30","UKM00003414","SHAWBURY",52.8,-2.67,226.19354598929
47,"2017-03-15","2019-03-30","UKE00105915","HAMPSTEAD",51.5608,0.1789,228.660335856999
47,"2017-03-15","2019-03-30","UKW00035054","WEST MALLING",51.2833,0.4,234.214133084934
47,"2017-03-15","2019-03-30","UKE00105657","GOUDHURST",51.08,0.46,234.392434945803
47,"2017-03-15","2019-03-30","UKE00156884","WISLEY",51.3103,0.4744,239.931564014552
47,"2017-03-15","2019-03-30","UKE00105908","NEWTOWN LINFORD",52.68,-1.2158,240.401129204051
47,"2017-03-15","2019-03-30","UKE00105921","HASTINGS",50.855,0.5717,240.422498584698
47,"2017-03-15","2019-03-30","UKE00107650","HEATHROW",51.4789,0.4489,243.221711978654
48,"2017-03-15","2019-03-30","UKE00105932","LEADHILLS",55.4167,-3.7589,9.79229654088082
48,"2017-03-15","2019-03-30","UKE00105933","CARNWATH",55.7,-3.6331,36.4443617717114
48,"2017-03-15","2019-03-30","UKE00105857","GLENLEE",55.0989,-4.1858,38.9749918223187
48,"2017-03-15","2019-03-30","UKE00105856","AUCHINCRUIVE",55.4767,-4.5658,41.7128981153931
48,"2017-03-15","2019-03-30","UK000003162","ESKDALEMUIR",55.3167,-3.2,46.3792629696779
48,"2017-03-15","2019-03-30","UKE00105890","BLYTH BRIDGE",55.7031,-3.3667,47.1453516126302
48,"2017-03-15","2019-03-30","UKE00105858","THREAVE",54.925,-3.95,54.3454530680287
48,"2017-03-15","2019-03-30","UKE00105660","PAISLEY",55.85,-4.4297,58.3610741243155
48,"2017-03-15","2019-03-30","UKE00105887","PENICUIK",55.8239,-3.2258,62.8600902071797
48,"2017-03-15","2019-03-30","UKE00105891","BOWHILL",55.5408,-2.905,65.1415712409774
48,"2017-03-15","2019-03-30","UKE00105888","EDINBURGH: ROYAL BOTANIC GARDE",55.9667,-3.21,75.7164649065117
48,"2017-03-15","2019-03-30","UKE00156840","CARLISLE",54.9342,-2.9619,80.5782510095537
48,"2017-03-15","2019-03-30","UKE00105931","BUTE: ROTHESAY",55.8389,-5.0639,86.3211526377087
48,"2017-03-15","2019-03-30","UKE00105892","KIELDER CASTLE",55.2339,-2.5789,86.7808813899109
48,"2017-03-15","2019-03-30","UKE00105930","BENMORE: YOUNGER BOTANIC GARDE",56.0281,-4.9858,95.8085298096524
48,"2017-03-15","2019-03-30","UKE00105889","DUNBAR",56.0039,-2.5258,108.969965655518
48,"2017-03-15","2019-03-30","UKE00105860","NEWTON RIGG",54.67,-2.7858,109.530163593969
48,"2017-03-15","2019-03-30","UKE00105884","ARDTALNAIG",56.5289,-4.1108,124.651682311057
48,"2017-03-15","2019-03-30","UKM00003171","LEUCHARS",56.373,-2.868,125.059364348931
48,"2017-03-15","2019-03-30","UKE00105886","LEUCHARS",56.3767,-2.8617,125.613627505665
48,"2017-03-15","2019-03-30","UKE00105642","MYLNEFIELD",56.45,-3.07,126.693009224293
48,"2017-03-15","2019-03-30","UKE00105861","GRIZEDALE",54.3381,-3.02,132.529177598268
48,"2017-03-15","2019-03-30","UKE00105893","MORPETH: COCKLE PARK",55.215,-1.6858,142.699917328751
48,"2017-03-15","2019-03-30","UKE00105885","FASKALLY",56.7181,-3.7689,145.365410615173
48,"2017-03-15","2019-03-30","UKE00105877","STORMONT CASTLE",54.6031,-5.8289,151.7379149604
48,"2017-03-15","2019-03-30","UKE00108854","RONALDSWAY",54.085,-4.6331,154.741966489836
48,"2017-03-15","2019-03-30","UKE00156868","MORECAMBE NO 2",54.0758,-2.8581,163.431001034156
48,"2017-03-15","2019-03-30","UKE00156852","DURHAM",54.7678,-1.5842,164.702191212658
48,"2017-03-15","2019-03-30","UKM00003917","ALDERGROVE",54.658,-6.216,169.021564823081
48,"2017-03-15","2019-03-30","UKE00105681","ALDERGROVE",54.65,-6.22,169.698528376972
48,"2017-03-15","2019-03-30","UKE00105876","HILLSBOROUGH",54.4517,-6.07,174.360388306914
48,"2017-03-15","2019-03-30","UKE00105874","BRAEMAR",57.0058,-3.3967,179.941577266341
48,"2017-03-15","2019-03-30","UKE00115807","BRAEMAR-1",57.0108,-3.3958,180.498216147016
48,"2017-03-15","2019-03-30","UKE00105902","MALHAM TARN",54.1,-2.1617,184.287879164844
48,"2017-03-15","2019-03-30","UKE00105875","BALMORAL",57.0367,-3.22,185.537481565138
48,"2017-03-15","2019-03-30","UKE00156832","BLACKPOOL SQUIRES GATE",53.7742,-3.0381,190.790133045844
48,"2017-03-15","2019-03-30","UKM00003257","LEEMING",54.3,-1.53,196.469578745068
48,"2017-03-15","2019-03-30","UKE00105862","PRESTON: MOOR PARK",53.7739,-2.7031,198.274558400316
48,"2017-03-15","2019-03-30","UK000047811","ARMAGH",54.35,-6.65,211.188116841329
48,"2017-03-15","2019-03-30","EI000003980","MALIN HEAD",55.3717,-7.34,216.395342167741
48,"2017-03-15","2019-03-30","UKM00003100","TIREE",56.499,-6.869,220.000209877327
48,"2017-03-15","2019-03-30","UKE00107640","TIREE",56.4967,-6.8867,220.786866832077
48,"2017-03-15","2019-03-30","UKM00003091","CRAIBSTONE",57.18,-2.2,223.086425710987
48,"2017-03-15","2019-03-30","UKE00105903","BRADFORD",53.8131,-1.7739,225.03318714769
48,"2017-03-15","2019-03-30","UKE00105881","DYCE",57.205,-2.2039,225.408962641513
48,"2017-03-15","2019-03-30","UKE00105929","RHUM: KINLOCH",57.0139,-6.2867,230.630221904888
48,"2017-03-15","2019-03-30","UKE00105865","INVERNESS",57.4867,-4.2231,231.331778898713
48,"2017-03-15","2019-03-30","UKW00015027","WARRINGTON",53.3833,-2.65,240.086105714269
48,"2017-03-15","2019-03-30","UKE00105651","ASKHAM BRYAN",53.92,-1.17,242.264921587276
48,"2017-03-15","2019-03-30","UK000003302","VALLEY",53.25,-4.5331,243.872855551522
49,"2017-03-15","2019-03-30","UKE00105910","KEELE",52.9981,-2.27,17.0383975910786
49,"2017-03-15","2019-03-30","UKM00003414","SHAWBURY",52.8,-2.67,23.0832642798884
49,"2017-03-15","2019-03-30","UKE00105912","HALESOWEN",52.4367,-2.075,49.2551136865451
49,"2017-03-15","2019-03-30","UKE00105905","BUXTON",53.2567,-1.9131,53.330406916698
49,"2017-03-15","2019-03-30","UKM00003334","RINGWAY",53.35,-2.28,55.7001287451846
49,"2017-03-15","2019-03-30","UK000000000","CET CENTRAL ENGLAND",52.42,-1.83,58.8013313084185
49,"2017-03-15","2019-03-30","UKE00105863","HAWARDEN BRIDGE",53.2167,-3.0281,61.6286912170403
49,"2017-03-15","2019-03-30","UKW00015027","WARRINGTON",53.3833,-2.65,62.8548763765783
49,"2017-03-15","2019-03-30","UKE00105864","LOGGERHEADS: COLOMENDY CENTRE",53.15,-3.1958,66.4559464599813
49,"2017-03-15","2019-03-30","UKE00156876","SUTTON BONINGTON",52.8358,-1.2494,73.0389817831789
49,"2017-03-15","2019-03-30","UKE00105906","NOTTINGHAM: WATNALL",53.005,-1.25,74.844025395652
49,"2017-03-15","2019-03-30","UKE00105908","NEWTOWN LINFORD",52.68,-1.2158,77.7520975019589
49,"2017-03-15","2019-03-30","UKE00105904","SHEFFIELD",53.3808,-1.49,81.689967450501
49,"2017-03-15","2019-03-30","UKE00105911","MALVERN",52.1117,-2.3067,82.1461717965992
49,"2017-03-15","2019-03-30","UKE00105914","LYONSHALL",52.2117,-2.9681,82.8584177570769
49,"2017-03-15","2019-03-30","UKE00105882","ALWEN",53.0608,-3.5539,84.8342668472951
49,"2017-03-15","2019-03-30","UKE00156872","PERSHORE COLLEGE",52.0994,-2.0583,85.5908068557665
49,"2017-03-15","2019-03-30","UKE00105909","WELLESBOURNE",52.2058,-1.6031,87.1615787145055
49,"2017-03-15","2019-03-30","UKE00105907","WARSOP",53.2231,-1.115,91.6006680602756
49,"2017-03-15","2019-03-30","UKW00015042","BRUNTINGTHORPE",52.4667,-1.1167,92.6758215685605
49,"2017-03-15","2019-03-30","UKE00105862","PRESTON: MOOR PARK",53.7739,-2.7031,105.55242173946
49,"2017-03-15","2019-03-30","UKE00156832","BLACKPOOL SQUIRES GATE",53.7742,-3.0381,112.813175564871
49,"2017-03-15","2019-03-30","UKE00105903","BRADFORD",53.8131,-1.7739,113.399001173244
49,"2017-03-15","2019-03-30","UKE00105669","CWMYSTWYTH",52.35,-3.82,114.583426226401
49,"2017-03-15","2019-03-30","UKE00105867","GOGERDDAN",52.4317,-4.0197,122.72395547325
49,"2017-03-15","2019-03-30","UKW00015037","UPPER HEYFORD",51.9333,-1.25,125.82515500611
49,"2017-03-15","2019-03-30","UKW00015036","OXFORD",51.75,-1.5833,132.630520651336
49,"2017-03-15","2019-03-30","UKE00156844","CAWOOD",53.8275,-1.1467,134.346775451076
49,"2017-03-15","2019-03-30","UKW00015038","FAIRFORD",51.6833,-1.7833,135.109339226828
49,"2017-03-15","2019-03-30","UKE00105902","MALHAM TARN",54.1,-2.1617,139.449143371093
49,"2017-03-15","2019-03-30","UKE00156868","MORECAMBE NO 2",54.0758,-2.8581,140.579676656793
49,"2017-03-15","2019-03-30","UK000056225","OXFORD",51.7667,-1.2667,140.73572103889
49,"2017-03-15","2019-03-30","UKE00105651","ASKHAM BRYAN",53.92,-1.17,141.898073932931
49,"2017-03-15","2019-03-30","UKM00003740","LYNEHAM",51.505,-1.993,151.406853319189
49,"2017-03-15","2019-03-30","UKE00102158","LYNEHAM",51.5017,-1.9908,151.792747553737
49,"2017-03-15","2019-03-30","UK000003302","VALLEY",53.25,-4.5331,153.387518836992
49,"2017-03-15","2019-03-30","UKE00156856","LACOCK",51.4306,-2.1131,158.591274424574
49,"2017-03-15","2019-03-30","UKW00035052","EAST KIRKBY",53.1333,0,159.5240470167
49,"2017-03-15","2019-03-30","UKE00105675","LONG ASHTON",51.43,-2.67,159.552275065067
49,"2017-03-15","2019-03-30","UKE00105922","WALLINGFORD",51.6031,-1.1081,161.959781419959
49,"2017-03-15","2019-03-30","UK000044841","HULL",53.77,-0.37,165.916200916126
49,"2017-03-15","2019-03-30","UKM00003257","LEEMING",54.3,-1.53,169.773602905658
49,"2017-03-15","2019-03-30","UKE00105866","ABERPORTH",52.1389,-4.5717,170.727377509209
49,"2017-03-15","2019-03-30","UKM00003502","ABERPORTH",52.133,-4.567,170.75981060431
49,"2017-03-15","2019-03-30","UKE00105861","GRIZEDALE",54.3381,-3.02,171.477227271273
49,"2017-03-15","2019-03-30","UKW00015034","WYTON",52.35,0.1167,174.768718827542
49,"2017-03-15","2019-03-30","UKE00108855","TERRINGTON ST CLEMENT",52.745,0.29,176.972674398801
49,"2017-03-15","2019-03-30","UKE00105003","CAMBRIDGE NIAB",52.245,0.1031,178.158407171508
49,"2017-03-15","2019-03-30","UKW00015040","GREENHAM",51.3833,-1.2833,178.263236782913
49,"2017-03-15","2019-03-30","UKW00015033","HUNTINGTON",52.3667,0.2167,180.590267467348
50,"2017-03-15","2019-03-30","UKW00015018","BASSINGBOURN",52.1,0.05,42.4147659365848
50,"2017-03-15","2019-03-30","UKW00015037","UPPER HEYFORD",51.9333,-1.25,49.083671958311
50,"2017-03-15","2019-03-30","UKE00105648","CAMBRIDGE (B. GDNS)",52.1931,0.1317,51.6109694263635
50,"2017-03-15","2019-03-30","UKE00105003","CAMBRIDGE NIAB",52.245,0.1031,52.8811537886742
50,"2017-03-15","2019-03-30","UK000056225","OXFORD",51.7667,-1.2667,55.2945363225145
50,"2017-03-15","2019-03-30","UKM00003772","HEATHROW",51.478,-0.461,55.8078324420445
50,"2017-03-15","2019-03-30","UKE00105922","WALLINGFORD",51.6031,-1.1081,57.2327467438766
50,"2017-03-15","2019-03-30","UKW00015034","WYTON",52.35,0.1167,60.8626634572886
50,"2017-03-15","2019-03-30","UKE00105900","ROTHAMSTED",51.8067,0.3581,64.3214081458281
